sig_text,method,method_text_start,method_text_end,method_text,dose,dose_max,dose_unit,dose_text_start,dose_text_end,dose_text,strength,strength_max,strength_unit,strength_text_start,strength_text_end,strength_text,route,route_text_start,route_text_end,route_text,frequency,frequency_max,period,period_max,period_unit,time_duration,time_duration_unit,day_of_week,time_of_day,offset,bounds,count,frequency_text_start,frequency_text_end,frequency_text,frequency_readable,when,when_text_start,when_text_end,when_text,duration,duration_max,duration_unit,duration_text_start,duration_text_end,duration_text,as_needed,indication,indication_text_start,indication_text_end,indication_text
also known as alphagan p 1 drop in both eyes twice a day for 30 days,,,,,1,,drops,24,31, 1 drop,,,,,,,in both eyes,32,44,in both eyes,2,,1,,day,,,,,,,,45,56,twice a day,twice daily,,,,,30,,day,57,67,30 day,,,,,
also known as alphagan p 1 drop in both eyes twice a day for 90 days,,,,,1,,drops,24,31, 1 drop,,,,,,,in both eyes,32,44,in both eyes,2,,1,,day,,,,,,,,45,56,twice a day,twice daily,,,,,90,,day,57,67,90 day,,,,,
also known as alphagan p 1 drop in eyes as directed three times a day,,,,,1,,drops,24,31, 1 drop,,,,,,,in both eyes,32,39,in eyes,3,,1,,day,,,,,,,,52,69,three times a day,3 times per day,,,,,,,,,,,,,,,
also known as alphagan p 1 drop in the left eye three times a day,,,,,1,,drops,24,31, 1 drop,,,,,,,in left eye,32,47,in the left eye,3,,1,,day,,,,,,,,48,65,three times a day,3 times per day,,,,,,,,,,,,,,,
also known as alphagan p 1 drop in the left eye twice a day,,,,,1,,drops,24,31, 1 drop,,,,,,,in left eye,32,47,in the left eye,2,,1,,day,,,,,,,,48,59,twice a day,twice daily,,,,,,,,,,,,,,,
also known as alphagan p 1 drop in the right eye twice a day,,,,,1,,drops,24,31, 1 drop,,,,,,,in right eye,32,48,in the right eye,2,,1,,day,,,,,,,,49,60,twice a day,twice daily,,,,,,,,,,,,,,,
also known as altace 1 capsule by mouth daily,,,,,1,,capsule,20,30, 1 capsule,,,,,,,by mouth,31,39,by mouth,1,,1,,day,,,,,,,,40,45,daily,daily,,,,,,,,,,,,,,,
also known as altace 1 capsule by mouth daily for 90 days,,,,,1,,capsule,20,30, 1 capsule,,,,,,,by mouth,31,39,by mouth,1,,1,,day,,,,,,,,40,45,daily,daily,,,,,90,,day,46,56,90 day,,,,,
also known as altace 1 capsule by mouth every evening at bedtime,,,,,1,,capsule,20,30, 1 capsule,,,,,,,by mouth,31,39,by mouth,1,,1,,day,,,,,,,,40,64,every evening at bedtime,daily,in the evening at bedtime,40,64,every evening at bedtime,,,,,,,,,,,
also known as altace 1 capsule by mouth twice a day,,,,,1,,capsule,20,30, 1 capsule,,,,,,,by mouth,31,39,by mouth,2,,1,,day,,,,,,,,40,51,twice a day,twice daily,,,,,,,,,,,,,,,
also known as altace 1 tablet by mouth daily,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,44,daily,daily,,,,,,,,,,,,,,,
also known as altace 2 capsules by mouth daily,,,,,2,,capsule,20,31, 2 capsules,,,,,,,by mouth,32,40,by mouth,1,,1,,day,,,,,,,,41,46,daily,daily,,,,,,,,,,,,,,,
also known as amaryl 0.5 tablet by mouth daily,,,,,0.5,,tablet,20,31, 0.5 tablet,,,,,,,by mouth,32,40,by mouth,1,,1,,day,,,,,,,,41,46,daily,daily,,,,,,,,,,,,,,,
also known as amaryl 0.5 tablet by mouth twice a day,,,,,0.5,,tablet,20,31, 0.5 tablet,,,,,,,by mouth,32,40,by mouth,2,,1,,day,,,,,,,,41,52,twice a day,twice daily,,,,,,,,,,,,,,,
also known as amaryl 1 tablet by mouth daily,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,44,daily,daily,,,,,,,,,,,,,,,
also known as amaryl 1 tablet by mouth every evening,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,52,every evening,daily,in the evening,39,52,every evening,,,,,,,,,,,
also known as amaryl 1 tablet by mouth every evening at bedtime,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,63,every evening at bedtime,daily,in the evening at bedtime,39,63,every evening at bedtime,,,,,,,,,,,
also known as amaryl 1 tablet by mouth every morning,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,52,every morning,daily,in the morning,39,52,every morning,,,,,,,,,,,
also known as amaryl 1 tablet by mouth twice a day,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,2,,1,,day,,,,,,,,39,50,twice a day,twice daily,,,,,,,,,,,,,,,
also known as amaryl 1 tablet by mouth with breakfast,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,,,,,,,,,,,,,,,,,with breakfast,39,53,with breakfast,,,,,,,,,,,
also known as amaryl 1 tablet by mouth with dinner,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,,,,,,,,,,,,,,,,,with dinner,39,50,with dinner,,,,,,,,,,,
also known as amaryl 1.5 tablets by mouth daily,,,,,1.5,,tablet,20,32, 1.5 tablets,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,47,daily,daily,,,,,,,,,,,,,,,
also known as amaryl 2 tablets by mouth daily,,,,,2,,tablet,20,30, 2 tablets,,,,,,,by mouth,31,39,by mouth,1,,1,,day,,,,,,,,40,45,daily,daily,,,,,,,,,,,,,,,
also known as amaryl 2 tablets by mouth every evening,,,,,2,,tablet,20,30, 2 tablets,,,,,,,by mouth,31,39,by mouth,1,,1,,day,,,,,,,,40,53,every evening,daily,in the evening,40,53,every evening,,,,,,,,,,,
also known as amaryl 2 tablets by mouth every morning,,,,,2,,tablet,20,30, 2 tablets,,,,,,,by mouth,31,39,by mouth,1,,1,,day,,,,,,,,40,53,every morning,daily,in the morning,40,53,every morning,,,,,,,,,,,
also known as amaryl 2 tablets by mouth twice a day,,,,,2,,tablet,20,30, 2 tablets,,,,,,,by mouth,31,39,by mouth,2,,1,,day,,,,,,,,40,51,twice a day,twice daily,,,,,,,,,,,,,,,
also known as ambien cr 1 tablet by mouth daily,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,47,daily,daily,,,,,,,,,,,,,,,
also known as ambien cr 1 tablet by mouth daily as needed for insomnia,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,47,daily,daily,,,,,,,,,,,1,insomnia,48,70,as needed for insomnia
also known as ambien cr 1 tablet by mouth every evening at bedtime,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,66,every evening at bedtime,daily,in the evening at bedtime,42,66,every evening at bedtime,,,,,,,,,,,
also known as ambien cr 1 tablet by mouth every evening at bedtime as needed,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,66,every evening at bedtime,daily,in the evening at bedtime,42,66,every evening at bedtime,,,,,,,1,,67,76,as needed
also known as ambien cr 1 tablet by mouth every evening at bedtime as needed for insomnia,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,66,every evening at bedtime,daily,in the evening at bedtime,42,66,every evening at bedtime,,,,,,,1,insomnia,67,89,as needed for insomnia
also known as ambien cr 1 tablet by mouth every evening at bedtime as needed for sleep,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,66,every evening at bedtime,daily,in the evening at bedtime,42,66,every evening at bedtime,,,,,,,1,sleep,67,86,as needed for sleep
also known as ambien 0.5 - 1 tablets by mouth every evening at bedtime as needed for insomnia,,,,,0.5,1,tablet,20,36, 0.5 - 1 tablets,,,,,,,by mouth,37,45,by mouth,1,,1,,day,,,,,,,,46,70,every evening at bedtime,daily,in the evening at bedtime,46,70,every evening at bedtime,,,,,,,1,insomnia,71,93,as needed for insomnia
also known as ambien 0.5 tablet by mouth every evening at bedtime,,,,,0.5,,tablet,20,31, 0.5 tablet,,,,,,,by mouth,32,40,by mouth,1,,1,,day,,,,,,,,41,65,every evening at bedtime,daily,in the evening at bedtime,41,65,every evening at bedtime,,,,,,,,,,,
also known as ambien 0.5 tablet by mouth every evening at bedtime as needed,,,,,0.5,,tablet,20,31, 0.5 tablet,,,,,,,by mouth,32,40,by mouth,1,,1,,day,,,,,,,,41,65,every evening at bedtime,daily,in the evening at bedtime,41,65,every evening at bedtime,,,,,,,1,,66,75,as needed
also known as ambien 0.5 tablet by mouth every evening at bedtime as needed for insomnia,,,,,0.5,,tablet,20,31, 0.5 tablet,,,,,,,by mouth,32,40,by mouth,1,,1,,day,,,,,,,,41,65,every evening at bedtime,daily,in the evening at bedtime,41,65,every evening at bedtime,,,,,,,1,insomnia,66,88,as needed for insomnia
also known as ambien 0.5-1 tablets by mouth every evening at bedtime,,,,,0.5,1,tablet,20,34, 0.5-1 tablets,,,,,,,by mouth,35,43,by mouth,1,,1,,day,,,,,,,,44,68,every evening at bedtime,daily,in the evening at bedtime,44,68,every evening at bedtime,,,,,,,,,,,
also known as ambien 0.5-1 tablets by mouth every evening at bedtime as needed for insomnia,,,,,0.5,1,tablet,20,34, 0.5-1 tablets,,,,,,,by mouth,35,43,by mouth,1,,1,,day,,,,,,,,44,68,every evening at bedtime,daily,in the evening at bedtime,44,68,every evening at bedtime,,,,,,,1,insomnia,69,91,as needed for insomnia
also known as ambien 1 tablet by mouth at bedtime as needed for insomnia,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,49,at bedtime,daily,at bedtime,39,49,at bedtime,,,,,,,1,insomnia,50,72,as needed for insomnia
also known as ambien 1 tablet by mouth daily,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,44,daily,daily,,,,,,,,,,,,,,,
also known as ambien 1 tablet by mouth daily as needed,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,44,daily,daily,,,,,,,,,,,1,,45,54,as needed
also known as ambien 1 tablet by mouth daily as needed for insomnia,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,44,daily,daily,,,,,,,,,,,1,insomnia,45,67,as needed for insomnia
also known as ambien 1 tablet by mouth daily as needed for sleep,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,44,daily,daily,,,,,,,,,,,1,sleep,45,64,as needed for sleep
also known as ambien 1 tablet by mouth daily for 14 days,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,44,daily,daily,,,,,14,,day,45,55,14 day,,,,,
also known as ambien 1 tablet by mouth daily for 30 days,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,44,daily,daily,,,,,30,,day,45,55,30 day,,,,,
also known as ambien 1 tablet by mouth every evening,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,52,every evening,daily,in the evening,39,52,every evening,,,,,,,,,,,
also known as ambien 1 tablet by mouth every evening as needed,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,52,every evening,daily,in the evening,39,52,every evening,,,,,,,1,,53,62,as needed
also known as ambien 1 tablet by mouth every evening as needed for insomnia,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,52,every evening,daily,in the evening,39,52,every evening,,,,,,,1,insomnia,53,75,as needed for insomnia
also known as ambien 1 tablet by mouth every evening at bedtime,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,63,every evening at bedtime,daily,in the evening at bedtime,39,63,every evening at bedtime,,,,,,,,,,,
also known as ambien 1 tablet by mouth every evening at bedtime as needed,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,63,every evening at bedtime,daily,in the evening at bedtime,39,63,every evening at bedtime,,,,,,,1,,64,73,as needed
also known as ambien 1 tablet by mouth every evening at bedtime as needed for for sleep,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,63,every evening at bedtime,daily,in the evening at bedtime,39,63,every evening at bedtime,,,,,,,1,sleep,64,87,as needed for for sleep
also known as ambien 1 tablet by mouth every evening at bedtime as needed for insomnia,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,63,every evening at bedtime,daily,in the evening at bedtime,39,63,every evening at bedtime,,,,,,,1,insomnia,64,86,as needed for insomnia
also known as ambien 1 tablet by mouth every evening at bedtime as needed for sleep,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,63,every evening at bedtime,daily,in the evening at bedtime,39,63,every evening at bedtime,,,,,,,1,sleep,64,83,as needed for sleep
also known as ambien 1 tablet by mouth every evening at bedtime for 10 days,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,63,every evening at bedtime,daily,in the evening at bedtime,39,63,every evening at bedtime,10,,day,64,74,10 day,,,,,
also known as ambien 1 tablet by mouth every evening at bedtime for 10 days as needed for insomnia,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,63,every evening at bedtime,daily,in the evening at bedtime,39,63,every evening at bedtime,10,,day,64,74,10 day,1,insomnia,76,98,as needed for insomnia
also known as ambien 1 tablet by mouth every evening at bedtime for 14 days,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,63,every evening at bedtime,daily,in the evening at bedtime,39,63,every evening at bedtime,14,,day,64,74,14 day,,,,,
also known as ambien 1 tablet by mouth every evening at bedtime for 14 days as needed for insomnia,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,63,every evening at bedtime,daily,in the evening at bedtime,39,63,every evening at bedtime,14,,day,64,74,14 day,1,insomnia,76,98,as needed for insomnia
also known as ambien 1 tablet by mouth every evening at bedtime for 30 days,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,63,every evening at bedtime,daily,in the evening at bedtime,39,63,every evening at bedtime,30,,day,64,74,30 day,,,,,
also known as ambien 1 tablet by mouth every evening at bedtime for 30 days as needed for insomnia,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,63,every evening at bedtime,daily,in the evening at bedtime,39,63,every evening at bedtime,30,,day,64,74,30 day,1,insomnia,76,98,as needed for insomnia
also known as ambien 1 tablet by mouth every evening at bedtime for 5 days,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,63,every evening at bedtime,daily,in the evening at bedtime,39,63,every evening at bedtime,5,,day,64,73,5 day,,,,,
also known as ambien 1 tablet by mouth every evening at bedtime for 5 days as needed for insomnia,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,63,every evening at bedtime,daily,in the evening at bedtime,39,63,every evening at bedtime,5,,day,64,73,5 day,1,insomnia,75,97,as needed for insomnia
also known as ambien 1 tablet by mouth every evening at bedtime for 7 days,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,63,every evening at bedtime,daily,in the evening at bedtime,39,63,every evening at bedtime,7,,day,64,73,7 day,,,,,
also known as ambien 1 tablet by mouth every evening at bedtime for 7 days as needed for insomnia,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,63,every evening at bedtime,daily,in the evening at bedtime,39,63,every evening at bedtime,7,,day,64,73,7 day,1,insomnia,75,97,as needed for insomnia
also known as ambien 1 tablet by mouth every evening at bedtime for one time only,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,,,,,,,,,,,,1,68,81,one time only,once,in the evening at bedtime,39,63,every evening at bedtime,,,,,,,,,,,
also known as ambien 1 tablet by mouth everyevening,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,51,everyevening,daily,in the evening,39,51,everyevening,,,,,,,,,,,
also known as ambien 1 tablet by mouth everyevening as needed,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,51,everyevening,daily,in the evening,39,51,everyevening,,,,,,,1,,52,61,as needed
also known as ambien 1 tablet by mouth everyevening as needed for insomnia,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,51,everyevening,daily,in the evening,39,51,everyevening,,,,,,,1,insomnia,52,74,as needed for insomnia
also known as ambien 1 tablet by mouth nightly,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,46,nightly,daily,at night,39,46,nightly,,,,,,,,,,,
also known as ambien 1-2 tablets by mouth every evening at bedtime,,,,,1,2,tablet,20,32, 1-2 tablets,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,66,every evening at bedtime,daily,in the evening at bedtime,42,66,every evening at bedtime,,,,,,,,,,,
also known as ambien 1-2 tablets by mouth every evening at bedtime as needed,,,,,1,2,tablet,20,32, 1-2 tablets,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,66,every evening at bedtime,daily,in the evening at bedtime,42,66,every evening at bedtime,,,,,,,1,,67,76,as needed
also known as ambien 1-2 tablets by mouth every evening at bedtime as needed for insomnia,,,,,1,2,tablet,20,32, 1-2 tablets,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,66,every evening at bedtime,daily,in the evening at bedtime,42,66,every evening at bedtime,,,,,,,1,insomnia,67,89,as needed for insomnia
also known as ambien 1.5 tablets by mouth every evening at bedtime,,,,,1.5,,tablet,20,32, 1.5 tablets,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,66,every evening at bedtime,daily,in the evening at bedtime,42,66,every evening at bedtime,,,,,,,,,,,
also known as ambien 1/2 - 1 tablets by mouth every evening at bedtime,,,,,0.5,1,tablet,20,36, 1/2 - 1 tablets,,,,,,,by mouth,37,45,by mouth,1,,1,,day,,,,,,,,46,70,every evening at bedtime,daily,in the evening at bedtime,46,70,every evening at bedtime,,,,,,,,,,,
also known as ambien 2 tablets by mouth every evening at bedtime,,,,,2,,tablet,20,30, 2 tablets,,,,,,,by mouth,31,39,by mouth,1,,1,,day,,,,,,,,40,64,every evening at bedtime,daily,in the evening at bedtime,40,64,every evening at bedtime,,,,,,,,,,,
also known as amerge 1 tablet by mouth at the first sign of symptoms as needed for headache,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,1,headache,69,91,as needed for headache
also known as anafranil 1 capsule by mouth every evening at bedtime,,,,,1,,capsule,23,33, 1 capsule,,,,,,,by mouth,34,42,by mouth,1,,1,,day,,,,,,,,43,67,every evening at bedtime,daily,in the evening at bedtime,43,67,every evening at bedtime,,,,,,,,,,,
also known as anafranil 1 capsule by mouth twice a day,,,,,1,,capsule,23,33, 1 capsule,,,,,,,by mouth,34,42,by mouth,2,,1,,day,,,,,,,,43,54,twice a day,twice daily,,,,,,,,,,,,,,,
also known as anafranil 2 capsules by mouth every evening at bedtime,,,,,2,,capsule,23,34, 2 capsules,,,,,,,by mouth,35,43,by mouth,1,,1,,day,,,,,,,,44,68,every evening at bedtime,daily,in the evening at bedtime,44,68,every evening at bedtime,,,,,,,,,,,
also known as anafranil 4 capsules by mouth every evening at bedtime,,,,,4,,capsule,23,34, 4 capsules,,,,,,,by mouth,35,43,by mouth,1,,1,,day,,,,,,,,44,68,every evening at bedtime,daily,in the evening at bedtime,44,68,every evening at bedtime,,,,,,,,,,,
also known as anaprox ds 1 tablet by mouth every 12 hours as needed,,,,,1,,tablet,24,33, 1 tablet,,,,,,,by mouth,34,42,by mouth,1,,12,,hour,,,,,,,,43,56,every 12 hour,every 12 hours,,,,,,,,,,,1,,58,67,as needed
also known as anaprox ds 1 tablet by mouth every 12 hours as needed for cramping,,,,,1,,tablet,24,33, 1 tablet,,,,,,,by mouth,34,42,by mouth,1,,12,,hour,,,,,,,,43,56,every 12 hour,every 12 hours,,,,,,,,,,,1,cramping,58,80,as needed for cramping
also known as anaprox ds 1 tablet by mouth every 12 hours as needed for pain,,,,,1,,tablet,24,33, 1 tablet,,,,,,,by mouth,34,42,by mouth,1,,12,,hour,,,,,,,,43,56,every 12 hour,every 12 hours,,,,,,,,,,,1,pain,58,76,as needed for pain
also known as anaprox ds 1 tablet by mouth twice a day,,,,,1,,tablet,24,33, 1 tablet,,,,,,,by mouth,34,42,by mouth,2,,1,,day,,,,,,,,43,54,twice a day,twice daily,,,,,,,,,,,,,,,
also known as anaprox ds 1 tablet by mouth twice a day as needed for pain,,,,,1,,tablet,24,33, 1 tablet,,,,,,,by mouth,34,42,by mouth,2,,1,,day,,,,,,,,43,54,twice a day,twice daily,,,,,,,,,,,1,pain,55,73,as needed for pain
also known as anaprox ds 1 tablet by mouth twice a day for 10 days as needed for pain,,,,,1,,tablet,24,33, 1 tablet,,,,,,,by mouth,34,42,by mouth,2,,1,,day,,,,,,,,43,54,twice a day,twice daily,,,,,10,,day,55,65,10 day,1,pain,67,85,as needed for pain
also known as anaprox ds 1 tablet by mouth twice a day for 14 days,,,,,1,,tablet,24,33, 1 tablet,,,,,,,by mouth,34,42,by mouth,2,,1,,day,,,,,,,,43,54,twice a day,twice daily,,,,,14,,day,55,65,14 day,,,,,
also known as antivert 1 tablet by mouth three times a day as needed for dizziness,,,,,1,,tablet,22,31, 1 tablet,,,,,,,by mouth,32,40,by mouth,3,,1,,day,,,,,,,,41,58,three times a day,3 times per day,,,,,,,,,,,1,dizziness,59,82,as needed for dizziness
also known as antivert 1 tablet by mouth twice a day,,,,,1,,tablet,22,31, 1 tablet,,,,,,,by mouth,32,40,by mouth,2,,1,,day,,,,,,,,41,52,twice a day,twice daily,,,,,,,,,,,,,,,
also known as aralen 1 tablet by mouth every week,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,week,,,,,,,,39,49,every week,every week,,,,,,,,,,,,,,,
also known as arava 1 tablet by mouth daily,,,,,1,,tablet,19,28, 1 tablet,,,,,,,by mouth,29,37,by mouth,1,,1,,day,,,,,,,,38,43,daily,daily,,,,,,,,,,,,,,,
also known as arava 1 tablet by mouth every other day,,,,,1,,tablet,19,28, 1 tablet,,,,,,,by mouth,29,37,by mouth,1,,2,,day,,,,,,,,38,53,every other day,every 2 days,,,,,,,,,,,,,,,
also known as arava 2 tablets by mouth daily,,,,,2,,tablet,19,29, 2 tablets,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,44,daily,daily,,,,,,,,,,,,,,,
also known as aricept 0.5 tablet by mouth every evening at bedtime,,,,,0.5,,tablet,21,32, 0.5 tablet,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,66,every evening at bedtime,daily,in the evening at bedtime,42,66,every evening at bedtime,,,,,,,,,,,
also known as aricept 1 tablet by mouth daily,,,,,1,,tablet,21,30, 1 tablet,,,,,,,by mouth,31,39,by mouth,1,,1,,day,,,,,,,,40,45,daily,daily,,,,,,,,,,,,,,,
also known as aricept 1 tablet by mouth every evening,,,,,1,,tablet,21,30, 1 tablet,,,,,,,by mouth,31,39,by mouth,1,,1,,day,,,,,,,,40,53,every evening,daily,in the evening,40,53,every evening,,,,,,,,,,,
also known as aricept 1 tablet by mouth every evening at bedtime,,,,,1,,tablet,21,30, 1 tablet,,,,,,,by mouth,31,39,by mouth,1,,1,,day,,,,,,,,40,64,every evening at bedtime,daily,in the evening at bedtime,40,64,every evening at bedtime,,,,,,,,,,,
also known as aricept 1 tablet by mouth every evening for 6 weeks,,,,,1,,tablet,21,30, 1 tablet,,,,,,,by mouth,31,39,by mouth,1,,1,,day,,,,,,,,40,53,every evening,daily,in the evening,40,53,every evening,6,,week,54,64,6 week,,,,,
also known as aricept 1 tablet by mouth every morning,,,,,1,,tablet,21,30, 1 tablet,,,,,,,by mouth,31,39,by mouth,1,,1,,day,,,,,,,,40,53,every morning,daily,in the morning,40,53,every morning,,,,,,,,,,,
also known as aricept 1 tablet by mouth every morning for 30 days,,,,,1,,tablet,21,30, 1 tablet,,,,,,,by mouth,31,39,by mouth,1,,1,,day,,,,,,,,40,53,every morning,daily,in the morning,40,53,every morning,30,,day,54,64,30 day,,,,,
also known as aricept 1 tablet by mouth twice a day,,,,,1,,tablet,21,30, 1 tablet,,,,,,,by mouth,31,39,by mouth,2,,1,,day,,,,,,,,40,51,twice a day,twice daily,,,,,,,,,,,,,,,
