original_sig_text,sig_text,method,method_text_start,method_text_end,method_text,dose,dose_max,dose_unit,dose_text_start,dose_text_end,dose_text,strength,strength_max,strength_unit,strength_text_start,strength_text_end,strength_text,route,route_text_start,route_text_end,route_text,frequency,frequency_max,period,period_max,period_unit,time_duration,time_duration_unit,day_of_week,time_of_day,offset,bounds,count,frequency_text_start,frequency_text_end,frequency_text,frequency_readable,when,when_text_start,when_text_end,when_text,duration,duration_max,duration_unit,duration_text_start,duration_text_end,duration_text,as_needed,indication,indication_text_start,indication_text_end,indication_text
(ALSO KNOWN AS ALDACTAZIDE) 1 TABLET BY MOUTH DAILY,also known as aldactazide 1 tablet by mouth daily,,,,,1,,tablet,25,34, 1 tablet,,,,,,,by mouth,35,43,by mouth,1,,1,,day,,,,,,,,44,49,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS ALDACTONE) 0.5 TABLET BY MOUTH DAILY,also known as aldactone 0.5 tablet by mouth daily,,,,,0.5,,tablet,23,34, 0.5 tablet,,,,,,,by mouth,35,43,by mouth,1,,1,,day,,,,,,,,44,49,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS ALDACTONE) 0.5 TABLET BY MOUTH TWICE A DAY,also known as aldactone 0.5 tablet by mouth twice a day,,,,,0.5,,tablet,23,34, 0.5 tablet,,,,,,,by mouth,35,43,by mouth,2,,1,,day,,,,,,,,44,55,twice a day,twice daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS ALDACTONE) 1 TABLET BY MOUTH AT NOON EVERY DAY,also known as aldactone 1 tablet by mouth at noon every day,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,50,59,every day,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS ALDACTONE) 1 TABLET BY MOUTH DAILY,also known as aldactone 1 tablet by mouth daily,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,47,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS ALDACTONE) 1 TABLET BY MOUTH DAILY AS NEEDED,also known as aldactone 1 tablet by mouth daily as needed,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,47,daily,daily,,,,,,,,,,,1,,48,57,as needed
(ALSO KNOWN AS ALDACTONE) 1 TABLET BY MOUTH DAILY FOR 14 DAYS,also known as aldactone 1 tablet by mouth daily for 14 days,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,47,daily,daily,,,,,14,,day,48,58,14 day,,,,,
(ALSO KNOWN AS ALDACTONE) 1 TABLET BY MOUTH DAILY FOR 30 DAY(S),also known as aldactone 1 tablet by mouth daily for 30 days,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,47,daily,daily,,,,,30,,day,48,58,30 day,,,,,
(ALSO KNOWN AS ALDACTONE) 1 TABLET BY MOUTH DAILY FOR 90 DAY(S),also known as aldactone 1 tablet by mouth daily for 90 days,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,47,daily,daily,,,,,90,,day,48,58,90 day,,,,,
(ALSO KNOWN AS ALDACTONE) 1 TABLET BY MOUTH EVERY 12 HOURS,also known as aldactone 1 tablet by mouth every 12 hours,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,1,,12,,hour,,,,,,,,42,55,every 12 hour,every 12 hours,,,,,,,,,,,,,,,
(ALSO KNOWN AS ALDACTONE) 1 TABLET BY MOUTH EVERY EVENING AT BEDTIME,also known as aldactone 1 tablet by mouth every evening at bedtime,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,66,every evening at bedtime,daily,in the evening at bedtime,42,66,every evening at bedtime,,,,,,,,,,,
(ALSO KNOWN AS ALDACTONE) 1 TABLET BY MOUTH EVERY MORNING,also known as aldactone 1 tablet by mouth every morning,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,55,every morning,daily,in the morning,42,55,every morning,,,,,,,,,,,
(ALSO KNOWN AS ALDACTONE) 1 TABLET BY MOUTH EVERY OTHER DAY,also known as aldactone 1 tablet by mouth every other day,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,1,,2,,day,,,,,,,,42,57,every other day,every 2 days,,,,,,,,,,,,,,,
(ALSO KNOWN AS ALDACTONE) 1 TABLET BY MOUTH THREE TIMES A DAY,also known as aldactone 1 tablet by mouth three times a day,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,3,,1,,day,,,,,,,,42,59,three times a day,3 times per day,,,,,,,,,,,,,,,
(ALSO KNOWN AS ALDACTONE) 1 TABLET BY MOUTH TWICE A DAY,also known as aldactone 1 tablet by mouth twice a day,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,2,,1,,day,,,,,,,,42,53,twice a day,twice daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS ALDACTONE) 1 TABLET BY MOUTH TWICE A DAY FOR 90 DAY(S),also known as aldactone 1 tablet by mouth twice a day for 90 days,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,2,,1,,day,,,,,,,,42,53,twice a day,twice daily,,,,,90,,day,54,64,90 day,,,,,
(ALSO KNOWN AS ALDACTONE) 1.5 TABLETS BY MOUTH DAILY,also known as aldactone 1.5 tablets by mouth daily,,,,,1.5,,tablet,23,35, 1.5 tablets,,,,,,,by mouth,36,44,by mouth,1,,1,,day,,,,,,,,45,50,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS ALDACTONE) 2 TABLETS BY MOUTH DAILY,also known as aldactone 2 tablets by mouth daily,,,,,2,,tablet,23,33, 2 tablets,,,,,,,by mouth,34,42,by mouth,1,,1,,day,,,,,,,,43,48,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS ALDACTONE) 2 TABLETS BY MOUTH EVERY MORNING,also known as aldactone 2 tablets by mouth every morning,,,,,2,,tablet,23,33, 2 tablets,,,,,,,by mouth,34,42,by mouth,1,,1,,day,,,,,,,,43,56,every morning,daily,in the morning,43,56,every morning,,,,,,,,,,,
(ALSO KNOWN AS ALDACTONE) 2 TABLETS BY MOUTH TWICE A DAY,also known as aldactone 2 tablets by mouth twice a day,,,,,2,,tablet,23,33, 2 tablets,,,,,,,by mouth,34,42,by mouth,2,,1,,day,,,,,,,,43,54,twice a day,twice daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS ALDACTONE) 3 TABLETS BY MOUTH DAILY,also known as aldactone 3 tablets by mouth daily,,,,,3,,tablet,23,33, 3 tablets,,,,,,,by mouth,34,42,by mouth,1,,1,,day,,,,,,,,43,48,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS ALDACTONE) 4 TABLETS BY MOUTH DAILY,also known as aldactone 4 tablets by mouth daily,,,,,4,,tablet,23,33, 4 tablets,,,,,,,by mouth,34,42,by mouth,1,,1,,day,,,,,,,,43,48,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS ALLEGRA ALLERGY) 1 TABLET BY MOUTH DAILY,also known as allegra allergy 1 tablet by mouth daily,,,,,1,,tablet,29,38, 1 tablet,,,,,,,by mouth,39,47,by mouth,1,,1,,day,,,,,,,,48,53,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS ALLEGRA-D 12 HOUR) 1 TABLET BY MOUTH TWICE A DAY,also known as allegra-d 12 hour 1 tablet by mouth twice a day,,,,,1,,tablet,31,40, 1 tablet,,,,,,,by mouth,41,49,by mouth,2,,1,,day,,,,,,,,50,61,twice a day,twice daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS ALLEGRA-D 24 HOUR) 1 TABLET BY MOUTH DAILY,also known as allegra-d 24 hour 1 tablet by mouth daily,,,,,1,,tablet,31,40, 1 tablet,,,,,,,by mouth,41,49,by mouth,1,,1,,day,,,,,,,,50,55,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS ALLEGRA) 1 TABLET BY MOUTH DAILY,also known as allegra 1 tablet by mouth daily,,,,,1,,tablet,21,30, 1 tablet,,,,,,,by mouth,31,39,by mouth,1,,1,,day,,,,,,,,40,45,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS ALLERGY RELIEF (FEXOFENADINE)) 1 TABLET BY MOUTH DAILY,also known as allergy relief fexofenadine 1 tablet by mouth daily,,,,,1,,tablet,41,50, 1 tablet,,,,,,,by mouth,51,59,by mouth,1,,1,,day,,,,,,,,60,65,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS ALPHAGAN P) 1 DROP IN BOTH EYES THREE TIMES A DAY,also known as alphagan p 1 drop in both eyes three times a day,,,,,1,,drops,24,31, 1 drop,,,,,,,in both eyes,32,44,in both eyes,3,,1,,day,,,,,,,,45,62,three times a day,3 times per day,,,,,,,,,,,,,,,
(ALSO KNOWN AS ALPHAGAN P) 1 DROP IN BOTH EYES THREE TIMES A DAY FOR 30 DAYS,also known as alphagan p 1 drop in both eyes three times a day for 30 days,,,,,1,,drops,24,31, 1 drop,,,,,,,in both eyes,32,44,in both eyes,3,,1,,day,,,,,,,,45,62,three times a day,3 times per day,,,,,30,,day,63,73,30 day,,,,,
(ALSO KNOWN AS ALPHAGAN P) 1 DROP IN BOTH EYES THREE TIMES A DAY FOR 90 DAYS,also known as alphagan p 1 drop in both eyes three times a day for 90 days,,,,,1,,drops,24,31, 1 drop,,,,,,,in both eyes,32,44,in both eyes,3,,1,,day,,,,,,,,45,62,three times a day,3 times per day,,,,,90,,day,63,73,90 day,,,,,
(ALSO KNOWN AS ALPHAGAN P) 1 DROP IN BOTH EYES TWICE A DAY,also known as alphagan p 1 drop in both eyes twice a day,,,,,1,,drops,24,31, 1 drop,,,,,,,in both eyes,32,44,in both eyes,2,,1,,day,,,,,,,,45,56,twice a day,twice daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS ALPHAGAN P) 1 DROP IN BOTH EYES TWICE A DAY FOR 30 DAYS,also known as alphagan p 1 drop in both eyes twice a day for 30 days,,,,,1,,drops,24,31, 1 drop,,,,,,,in both eyes,32,44,in both eyes,2,,1,,day,,,,,,,,45,56,twice a day,twice daily,,,,,30,,day,57,67,30 day,,,,,
(ALSO KNOWN AS ALPHAGAN P) 1 DROP IN BOTH EYES TWICE A DAY FOR 90 DAYS,also known as alphagan p 1 drop in both eyes twice a day for 90 days,,,,,1,,drops,24,31, 1 drop,,,,,,,in both eyes,32,44,in both eyes,2,,1,,day,,,,,,,,45,56,twice a day,twice daily,,,,,90,,day,57,67,90 day,,,,,
(ALSO KNOWN AS ALPHAGAN P) 1 DROP IN EYES AS DIRECTED THREE TIMES A DAY,also known as alphagan p 1 drop in eyes as directed three times a day,,,,,1,,drops,24,31, 1 drop,,,,,,,in both eyes,32,39,in eyes,3,,1,,day,,,,,,,,52,69,three times a day,3 times per day,,,,,,,,,,,,,,,
(ALSO KNOWN AS ALPHAGAN P) 1 DROP IN THE LEFT EYE THREE TIMES A DAY,also known as alphagan p 1 drop in the left eye three times a day,,,,,1,,drops,24,31, 1 drop,,,,,,,in left eye,32,47,in the left eye,3,,1,,day,,,,,,,,48,65,three times a day,3 times per day,,,,,,,,,,,,,,,
(ALSO KNOWN AS ALPHAGAN P) 1 DROP IN THE LEFT EYE TWICE A DAY,also known as alphagan p 1 drop in the left eye twice a day,,,,,1,,drops,24,31, 1 drop,,,,,,,in left eye,32,47,in the left eye,2,,1,,day,,,,,,,,48,59,twice a day,twice daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS ALPHAGAN P) 1 DROP IN THE RIGHT EYE TWICE A DAY,also known as alphagan p 1 drop in the right eye twice a day,,,,,1,,drops,24,31, 1 drop,,,,,,,in right eye,32,48,in the right eye,2,,1,,day,,,,,,,,49,60,twice a day,twice daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS ALTACE) 1 CAPSULE BY MOUTH DAILY,also known as altace 1 capsule by mouth daily,,,,,1,,capsule,20,30, 1 capsule,,,,,,,by mouth,31,39,by mouth,1,,1,,day,,,,,,,,40,45,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS ALTACE) 1 CAPSULE BY MOUTH DAILY FOR 90 DAY(S),also known as altace 1 capsule by mouth daily for 90 days,,,,,1,,capsule,20,30, 1 capsule,,,,,,,by mouth,31,39,by mouth,1,,1,,day,,,,,,,,40,45,daily,daily,,,,,90,,day,46,56,90 day,,,,,
(ALSO KNOWN AS ALTACE) 1 CAPSULE BY MOUTH EVERY EVENING AT BEDTIME,also known as altace 1 capsule by mouth every evening at bedtime,,,,,1,,capsule,20,30, 1 capsule,,,,,,,by mouth,31,39,by mouth,1,,1,,day,,,,,,,,40,64,every evening at bedtime,daily,in the evening at bedtime,40,64,every evening at bedtime,,,,,,,,,,,
(ALSO KNOWN AS ALTACE) 1 CAPSULE BY MOUTH TWICE A DAY,also known as altace 1 capsule by mouth twice a day,,,,,1,,capsule,20,30, 1 capsule,,,,,,,by mouth,31,39,by mouth,2,,1,,day,,,,,,,,40,51,twice a day,twice daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS ALTACE) 1 TABLET BY MOUTH DAILY,also known as altace 1 tablet by mouth daily,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,44,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS ALTACE) 2 CAPSULES BY MOUTH DAILY,also known as altace 2 capsules by mouth daily,,,,,2,,capsule,20,31, 2 capsules,,,,,,,by mouth,32,40,by mouth,1,,1,,day,,,,,,,,41,46,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS AMARYL) 0.5 TABLET BY MOUTH DAILY,also known as amaryl 0.5 tablet by mouth daily,,,,,0.5,,tablet,20,31, 0.5 tablet,,,,,,,by mouth,32,40,by mouth,1,,1,,day,,,,,,,,41,46,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS AMARYL) 0.5 TABLET BY MOUTH TWICE A DAY,also known as amaryl 0.5 tablet by mouth twice a day,,,,,0.5,,tablet,20,31, 0.5 tablet,,,,,,,by mouth,32,40,by mouth,2,,1,,day,,,,,,,,41,52,twice a day,twice daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS AMARYL) 1 TABLET BY MOUTH DAILY,also known as amaryl 1 tablet by mouth daily,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,44,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS AMARYL) 1 TABLET BY MOUTH EVERY EVENING,also known as amaryl 1 tablet by mouth every evening,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,52,every evening,daily,in the evening,39,52,every evening,,,,,,,,,,,
(ALSO KNOWN AS AMARYL) 1 TABLET BY MOUTH EVERY EVENING AT BEDTIME,also known as amaryl 1 tablet by mouth every evening at bedtime,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,63,every evening at bedtime,daily,in the evening at bedtime,39,63,every evening at bedtime,,,,,,,,,,,
(ALSO KNOWN AS AMARYL) 1 TABLET BY MOUTH EVERY MORNING,also known as amaryl 1 tablet by mouth every morning,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,52,every morning,daily,in the morning,39,52,every morning,,,,,,,,,,,
(ALSO KNOWN AS AMARYL) 1 TABLET BY MOUTH TWICE A DAY,also known as amaryl 1 tablet by mouth twice a day,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,2,,1,,day,,,,,,,,39,50,twice a day,twice daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS AMARYL) 1 TABLET BY MOUTH WITH BREAKFAST,also known as amaryl 1 tablet by mouth with breakfast,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,,,,,,,,,,,,,,,,,with breakfast,39,53,with breakfast,,,,,,,,,,,
(ALSO KNOWN AS AMARYL) 1 TABLET BY MOUTH WITH DINNER,also known as amaryl 1 tablet by mouth with dinner,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,,,,,,,,,,,,,,,,,with dinner,39,50,with dinner,,,,,,,,,,,
(ALSO KNOWN AS AMARYL) 1.5 TABLETS BY MOUTH DAILY,also known as amaryl 1.5 tablets by mouth daily,,,,,1.5,,tablet,20,32, 1.5 tablets,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,47,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS AMARYL) 2 TABLETS BY MOUTH DAILY,also known as amaryl 2 tablets by mouth daily,,,,,2,,tablet,20,30, 2 tablets,,,,,,,by mouth,31,39,by mouth,1,,1,,day,,,,,,,,40,45,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS AMARYL) 2 TABLETS BY MOUTH EVERY EVENING,also known as amaryl 2 tablets by mouth every evening,,,,,2,,tablet,20,30, 2 tablets,,,,,,,by mouth,31,39,by mouth,1,,1,,day,,,,,,,,40,53,every evening,daily,in the evening,40,53,every evening,,,,,,,,,,,
(ALSO KNOWN AS AMARYL) 2 TABLETS BY MOUTH EVERY MORNING,also known as amaryl 2 tablets by mouth every morning,,,,,2,,tablet,20,30, 2 tablets,,,,,,,by mouth,31,39,by mouth,1,,1,,day,,,,,,,,40,53,every morning,daily,in the morning,40,53,every morning,,,,,,,,,,,
(ALSO KNOWN AS AMARYL) 2 TABLETS BY MOUTH TWICE A DAY,also known as amaryl 2 tablets by mouth twice a day,,,,,2,,tablet,20,30, 2 tablets,,,,,,,by mouth,31,39,by mouth,2,,1,,day,,,,,,,,40,51,twice a day,twice daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS AMBIEN CR) 1 TABLET BY MOUTH DAILY,also known as ambien cr 1 tablet by mouth daily,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,47,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS AMBIEN CR) 1 TABLET BY MOUTH DAILY AS NEEDED FOR INSOMNIA,also known as ambien cr 1 tablet by mouth daily as needed for insomnia,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,47,daily,daily,,,,,,,,,,,1,insomnia,48,70,as needed for insomnia
(ALSO KNOWN AS AMBIEN CR) 1 TABLET BY MOUTH EVERY EVENING AT BEDTIME,also known as ambien cr 1 tablet by mouth every evening at bedtime,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,66,every evening at bedtime,daily,in the evening at bedtime,42,66,every evening at bedtime,,,,,,,,,,,
(ALSO KNOWN AS AMBIEN CR) 1 TABLET BY MOUTH EVERY EVENING AT BEDTIME AS NEEDED,also known as ambien cr 1 tablet by mouth every evening at bedtime as needed,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,66,every evening at bedtime,daily,in the evening at bedtime,42,66,every evening at bedtime,,,,,,,1,,67,76,as needed
(ALSO KNOWN AS AMBIEN CR) 1 TABLET BY MOUTH EVERY EVENING AT BEDTIME AS NEEDED FOR INSOMNIA,also known as ambien cr 1 tablet by mouth every evening at bedtime as needed for insomnia,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,66,every evening at bedtime,daily,in the evening at bedtime,42,66,every evening at bedtime,,,,,,,1,insomnia,67,89,as needed for insomnia
(ALSO KNOWN AS AMBIEN CR) 1 TABLET BY MOUTH EVERY EVENING AT BEDTIME AS NEEDED FOR SLEEP,also known as ambien cr 1 tablet by mouth every evening at bedtime as needed for sleep,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,66,every evening at bedtime,daily,in the evening at bedtime,42,66,every evening at bedtime,,,,,,,1,sleep,67,86,as needed for sleep
(ALSO KNOWN AS AMBIEN) 0.5 - 1 TABLETS BY MOUTH EVERY EVENING AT BEDTIME AS NEEDED FOR INSOMNIA,also known as ambien 0.5 - 1 tablets by mouth every evening at bedtime as needed for insomnia,,,,,0.5,1,tablet,20,36, 0.5 - 1 tablets,,,,,,,by mouth,37,45,by mouth,1,,1,,day,,,,,,,,46,70,every evening at bedtime,daily,in the evening at bedtime,46,70,every evening at bedtime,,,,,,,1,insomnia,71,93,as needed for insomnia
(ALSO KNOWN AS AMBIEN) 0.5 TABLET BY MOUTH EVERY EVENING AT BEDTIME,also known as ambien 0.5 tablet by mouth every evening at bedtime,,,,,0.5,,tablet,20,31, 0.5 tablet,,,,,,,by mouth,32,40,by mouth,1,,1,,day,,,,,,,,41,65,every evening at bedtime,daily,in the evening at bedtime,41,65,every evening at bedtime,,,,,,,,,,,
(ALSO KNOWN AS AMBIEN) 0.5 TABLET BY MOUTH EVERY EVENING AT BEDTIME AS NEEDED,also known as ambien 0.5 tablet by mouth every evening at bedtime as needed,,,,,0.5,,tablet,20,31, 0.5 tablet,,,,,,,by mouth,32,40,by mouth,1,,1,,day,,,,,,,,41,65,every evening at bedtime,daily,in the evening at bedtime,41,65,every evening at bedtime,,,,,,,1,,66,75,as needed
(ALSO KNOWN AS AMBIEN) 0.5 TABLET BY MOUTH EVERY EVENING AT BEDTIME AS NEEDED FOR INSOMNIA,also known as ambien 0.5 tablet by mouth every evening at bedtime as needed for insomnia,,,,,0.5,,tablet,20,31, 0.5 tablet,,,,,,,by mouth,32,40,by mouth,1,,1,,day,,,,,,,,41,65,every evening at bedtime,daily,in the evening at bedtime,41,65,every evening at bedtime,,,,,,,1,insomnia,66,88,as needed for insomnia
(ALSO KNOWN AS AMBIEN) 0.5-1 TABLETS BY MOUTH EVERY EVENING AT BEDTIME,also known as ambien 0.5-1 tablets by mouth every evening at bedtime,,,,,0.5,1,tablet,20,34, 0.5-1 tablets,,,,,,,by mouth,35,43,by mouth,1,,1,,day,,,,,,,,44,68,every evening at bedtime,daily,in the evening at bedtime,44,68,every evening at bedtime,,,,,,,,,,,
(ALSO KNOWN AS AMBIEN) 0.5-1 TABLETS BY MOUTH EVERY EVENING AT BEDTIME AS NEEDED FOR INSOMNIA,also known as ambien 0.5-1 tablets by mouth every evening at bedtime as needed for insomnia,,,,,0.5,1,tablet,20,34, 0.5-1 tablets,,,,,,,by mouth,35,43,by mouth,1,,1,,day,,,,,,,,44,68,every evening at bedtime,daily,in the evening at bedtime,44,68,every evening at bedtime,,,,,,,1,insomnia,69,91,as needed for insomnia
(ALSO KNOWN AS AMBIEN) 1 TABLET BY MOUTH AT BEDTIME AS NEEDED FOR INSOMNIA,also known as ambien 1 tablet by mouth at bedtime as needed for insomnia,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,49,at bedtime,daily,at bedtime,39,49,at bedtime,,,,,,,1,insomnia,50,72,as needed for insomnia
(ALSO KNOWN AS AMBIEN) 1 TABLET BY MOUTH DAILY,also known as ambien 1 tablet by mouth daily,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,44,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS AMBIEN) 1 TABLET BY MOUTH DAILY AS NEEDED,also known as ambien 1 tablet by mouth daily as needed,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,44,daily,daily,,,,,,,,,,,1,,45,54,as needed
(ALSO KNOWN AS AMBIEN) 1 TABLET BY MOUTH DAILY AS NEEDED FOR INSOMNIA,also known as ambien 1 tablet by mouth daily as needed for insomnia,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,44,daily,daily,,,,,,,,,,,1,insomnia,45,67,as needed for insomnia
(ALSO KNOWN AS AMBIEN) 1 TABLET BY MOUTH DAILY AS NEEDED FOR SLEEP,also known as ambien 1 tablet by mouth daily as needed for sleep,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,44,daily,daily,,,,,,,,,,,1,sleep,45,64,as needed for sleep
(ALSO KNOWN AS AMBIEN) 1 TABLET BY MOUTH DAILY FOR 14 DAYS,also known as ambien 1 tablet by mouth daily for 14 days,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,44,daily,daily,,,,,14,,day,45,55,14 day,,,,,
(ALSO KNOWN AS AMBIEN) 1 TABLET BY MOUTH DAILY FOR 30 DAY(S),also known as ambien 1 tablet by mouth daily for 30 days,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,44,daily,daily,,,,,30,,day,45,55,30 day,,,,,
(ALSO KNOWN AS AMBIEN) 1 TABLET BY MOUTH EVERY EVENING,also known as ambien 1 tablet by mouth every evening,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,52,every evening,daily,in the evening,39,52,every evening,,,,,,,,,,,
(ALSO KNOWN AS AMBIEN) 1 TABLET BY MOUTH EVERY EVENING AS NEEDED,also known as ambien 1 tablet by mouth every evening as needed,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,52,every evening,daily,in the evening,39,52,every evening,,,,,,,1,,53,62,as needed
(ALSO KNOWN AS AMBIEN) 1 TABLET BY MOUTH EVERY EVENING AS NEEDED FOR INSOMNIA,also known as ambien 1 tablet by mouth every evening as needed for insomnia,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,52,every evening,daily,in the evening,39,52,every evening,,,,,,,1,insomnia,53,75,as needed for insomnia
(ALSO KNOWN AS AMBIEN) 1 TABLET BY MOUTH EVERY EVENING AT BEDTIME,also known as ambien 1 tablet by mouth every evening at bedtime,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,63,every evening at bedtime,daily,in the evening at bedtime,39,63,every evening at bedtime,,,,,,,,,,,
(ALSO KNOWN AS AMBIEN) 1 TABLET BY MOUTH EVERY EVENING AT BEDTIME AS NEEDED,also known as ambien 1 tablet by mouth every evening at bedtime as needed,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,63,every evening at bedtime,daily,in the evening at bedtime,39,63,every evening at bedtime,,,,,,,1,,64,73,as needed
(ALSO KNOWN AS AMBIEN) 1 TABLET BY MOUTH EVERY EVENING AT BEDTIME AS NEEDED FOR FOR SLEEP,also known as ambien 1 tablet by mouth every evening at bedtime as needed for for sleep,,,,,1,,tablet,20,29, 1 tablet,,,,,,,by mouth,30,38,by mouth,1,,1,,day,,,,,,,,39,63,every evening at bedtime,daily,in the evening at bedtime,39,63,every evening at bedtime,,,,,,,1,sleep,64,87,as needed for for sleep
