sig_text,method,method_text_start,method_text_end,method_text,dose,dose_max,dose_unit,dose_text_start,dose_text_end,dose_text,strength,strength_max,strength_unit,strength_text_start,strength_text_end,strength_text,route,route_text_start,route_text_end,route_text,frequency,frequency_max,period,period_max,period_unit,time_duration,time_duration_unit,day_of_week,time_of_day,offset,bounds,count,frequency_text_start,frequency_text_end,frequency_text,frequency_readable,when,when_text_start,when_text_end,when_text,duration,duration_max,duration_unit,duration_text_start,duration_text_end,duration_text,as_needed,indication,indication_text_start,indication_text_end,indication_text
1 tablet once daily,,,,,1,,tablet,0,8,1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,9,19,once daily,daily,,,,,,,,,,,,,,,
(also known as nitrostat) 1 tablet sublingually at the first sign of symptoms as needed for chest pain,,,,,1,,tablet,25,34, 1 tablet,,,,,,,sublingually,35,47,sublingually,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"pain,chest pain",78,102,as needed for chest pain
5mg one tablet by mouth daily,,,,,1,,tablet,3,14, one tablet,5,,mg,0,3,5mg,by mouth,15,23,by mouth,1,,1,,day,,,,,,,,24,29,daily,daily,,,,,,,,,,,,,,,
1 tablet by mouth every week,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,1,,week,,,,,,,,18,28,every week,every week,,,,,,,,,,,,,,,
60mg 1 tablet by mouth daily,,,,,1,,tablet,4,13, 1 tablet,60,,mg,0,4,60mg,by mouth,14,22,by mouth,1,,1,,day,,,,,,,,23,28,daily,daily,,,,,,,,,,,,,,,
10mg one tablet daily,,,,,1,,tablet,4,15, one tablet,10,,mg,0,4,10mg,,,,,1,,1,,day,,,,,,,,16,21,daily,daily,,,,,,,,,,,,,,,
(also known as zoloft) 1.5 tablets by mouth daily,,,,,1.5,,tablet,22,34, 1.5 tablets,,,,,,,by mouth,35,43,by mouth,1,,1,,day,,,,,,,,44,49,daily,daily,,,,,,,,,,,,,,,
"20 mg orally twice daily, at 10:00 and 18:00",,,,,,,,,,,20,,mg,0,5,20 mg,by mouth,6,12,orally,2,,1,,day,,,,,,,,13,24,twice daily,twice daily,,,,,,,,,,,,,,,
200mg 1 tablet by mouth daily,,,,,1,,tablet,5,14, 1 tablet,200,,mg,0,5,200mg,by mouth,15,23,by mouth,1,,1,,day,,,,,,,,24,29,daily,daily,,,,,,,,,,,,,,,
(also known as vitamin d2) 1 capsule by mouth every week,,,,,1,,capsule,26,36, 1 capsule,,,,,,,by mouth,37,45,by mouth,1,,1,,week,,,,,,,,46,56,every week,every week,,,,,,,,,,,,,,,
three times daily,,,,,,,,,,,,,,,,,,,,,3,,1,,day,,,,,,,,0,17,three times daily,3 times per day,,,,,,,,,,,,,,,
150mg twice daily,,,,,,,,,,,150,,mg,0,5,150mg,,,,,2,,1,,day,,,,,,,,6,17,twice daily,twice daily,,,,,,,,,,,,,,,
10mg orally daily,,,,,,,,,,,10,,mg,0,4,10mg,by mouth,5,11,orally,1,,1,,day,,,,,,,,12,17,daily,daily,,,,,,,,,,,,,,,
40 mg one tab by mouth daily,,,,,1,,tablet,5,13, one tab,40,,mg,0,5,40 mg,by mouth,14,22,by mouth,1,,1,,day,,,,,,,,23,28,daily,daily,,,,,,,,,,,,,,,
20 mg by mouth twice daily,,,,,,,,,,,20,,mg,0,5,20 mg,by mouth,6,14,by mouth,2,,1,,day,,,,,,,,15,26,twice daily,twice daily,,,,,,,,,,,,,,,
2.5mg by mouth daily,,,,,,,,,,,2.5,,mg,0,5,2.5mg,by mouth,6,14,by mouth,1,,1,,day,,,,,,,,15,20,daily,daily,,,,,,,,,,,,,,,
300mg once daily,,,,,,,,,,,300,,mg,0,5,300mg,,,,,1,,1,,day,,,,,,,,6,16,once daily,daily,,,,,,,,,,,,,,,
60 mg by mouth daily,,,,,,,,,,,60,,mg,0,5,60 mg,by mouth,6,14,by mouth,1,,1,,day,,,,,,,,15,20,daily,daily,,,,,,,,,,,,,,,
10 mg 1 tab daily,,,,,1,,tablet,5,11, 1 tab,10,,mg,0,5,10 mg,,,,,1,,1,,day,,,,,,,,12,17,daily,daily,,,,,,,,,,,,,,,
(also known as roxicodone) 1 tablet by mouth every 4 hours for 14 days as needed for pain,,,,,1,,tablet,26,35, 1 tablet,,,,,,,by mouth,36,44,by mouth,1,,4,,hour,,,,,,,,45,57,every 4 hour,every 4 hours,,,,,14,,day,59,69,14 day,1,pain,71,89,as needed for pain
40mg by mouth at bedtime,,,,,,,,,,,40,,mg,0,4,40mg,by mouth,5,13,by mouth,1,,1,,day,,,,,,,,14,24,at bedtime,daily,at bedtime,14,24,at bedtime,,,,,,,,,,,
81 mg every morning,,,,,,,,,,,81,,mg,0,5,81 mg,,,,,1,,1,,day,,,,,,,,6,19,every morning,daily,in the morning,6,19,every morning,,,,,,,,,,,
1 tablet by mouth three times a day for 14 days,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,3,,1,,day,,,,,,,,18,35,three times a day,3 times per day,,,,,14,,day,36,46,14 day,,,,,
(also known as flagyl) 1 tablet by mouth every 12 hours for 7 days,,,,,1,,tablet,22,31, 1 tablet,,,,,,,by mouth,32,40,by mouth,1,,12,,hour,,,,,,,,41,54,every 12 hour,every 12 hours,,,,,7,,day,56,65,7 day,,,,,
40mg orally daily,,,,,,,,,,,40,,mg,0,4,40mg,by mouth,5,11,orally,1,,1,,day,,,,,,,,12,17,daily,daily,,,,,,,,,,,,,,,
10mg 1 tablet by mouth at bedtime,,,,,1,,tablet,4,13, 1 tablet,10,,mg,0,4,10mg,by mouth,14,22,by mouth,1,,1,,day,,,,,,,,23,33,at bedtime,daily,at bedtime,23,33,at bedtime,,,,,,,,,,,
(also known as cleocin) 1 capsule by mouth three times a day for 7 days,,,,,1,,capsule,23,33, 1 capsule,,,,,,,by mouth,34,42,by mouth,3,,1,,day,,,,,,,,43,60,three times a day,3 times per day,,,,,7,,day,61,70,7 day,,,,,
400mg by mouth daily,,,,,,,,,,,400,,mg,0,5,400mg,by mouth,6,14,by mouth,1,,1,,day,,,,,,,,15,20,daily,daily,,,,,,,,,,,,,,,
(also known as cipro) 1 tablet by mouth every 12 hours for 7 days,,,,,1,,tablet,21,30, 1 tablet,,,,,,,by mouth,31,39,by mouth,1,,12,,hour,,,,,,,,40,53,every 12 hour,every 12 hours,,,,,7,,day,55,64,7 day,,,,,
1 tablet by mouth daily for 10 days,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,1,,day,,,,,,,,18,23,daily,daily,,,,,10,,day,24,34,10 day,,,,,
"2 puffs from the inhaler every 4 hours as needed for cough, wheeze",,,,,2,,puff,0,6,2 puff,,,,,,,via inhalation,8,24,from the inhaler,1,,4,,hour,,,,,,,,25,37,every 4 hour,every 4 hours,,,,,,,,,,,1,"cough,wheeze",39,66,"as needed for cough, wheeze"
25 mg one tablet by mouth daily,,,,,1,,tablet,5,16, one tablet,25,,mg,0,5,25 mg,by mouth,17,25,by mouth,1,,1,,day,,,,,,,,26,31,daily,daily,,,,,,,,,,,,,,,
(also known as dyazide) 1 capsule by mouth daily,,,,,1,,capsule,23,33, 1 capsule,,,,,,,by mouth,34,42,by mouth,1,,1,,day,,,,,,,,43,48,daily,daily,,,,,,,,,,,,,,,
(also known as mobic) 1 tablet by mouth twice a day,,,,,1,,tablet,21,30, 1 tablet,,,,,,,by mouth,31,39,by mouth,2,,1,,day,,,,,,,,40,51,twice a day,twice daily,,,,,,,,,,,,,,,
600mg by mouth daily,,,,,,,,,,,600,,mg,0,5,600mg,by mouth,6,14,by mouth,1,,1,,day,,,,,,,,15,20,daily,daily,,,,,,,,,,,,,,,
(also known as lortab) 1 tablet by mouth every 4 hours as needed for pain,,,,,1,,tablet,22,31, 1 tablet,,,,,,,by mouth,32,40,by mouth,1,,4,,hour,,,,,,,,41,53,every 4 hour,every 4 hours,,,,,,,,,,,1,pain,55,73,as needed for pain
2 puffs every 4 hours as needed,,,,,2,,puff,0,6,2 puff,,,,,,,,,,,1,,4,,hour,,,,,,,,8,20,every 4 hour,every 4 hours,,,,,,,,,,,1,,22,31,as needed
(also known as crestor) 1 tablet by mouth daily,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,47,daily,daily,,,,,,,,,,,,,,,
(also known as zofran odt) 1 tablet by mouth every 8 hours for 3 days as needed for nausea,,,,,1,,tablet,26,35, 1 tablet,,,,,,,by mouth,36,44,by mouth,1,,8,,hour,,,,,,,,45,57,every 8 hour,every 8 hours,,,,,3,,day,59,68,3 day,1,nausea,70,90,as needed for nausea
10 mg once a day,,,,,,,,,,,10,,mg,0,5,10 mg,,,,,1,,1,,day,,,,,,,,6,16,once a day,daily,,,,,,,,,,,,,,,
0.5 tablet by mouth every evening at bedtime,,,,,0.5,,tablet,0,10,0.5 tablet,,,,,,,by mouth,11,19,by mouth,1,,1,,day,,,,,,,,20,44,every evening at bedtime,daily,in the evening at bedtime,20,44,every evening at bedtime,,,,,,,,,,,
(also known as nexium) 1 capsule by mouth daily,,,,,1,,capsule,22,32, 1 capsule,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,47,daily,daily,,,,,,,,,,,,,,,
1000 mg twice daily,,,,,,,,,,,1000,,mg,0,7,1000 mg,,,,,2,,1,,day,,,,,,,,8,19,twice daily,twice daily,,,,,,,,,,,,,,,
apply a thin layer to the affected area(s) by topical route 3 times per day,apply,0,5,apply,,,,,,,,,,,,,topically,46,53,topical,3,,1,,day,,,,,,,,60,75,3 times per day,3 times per day,,,,,,,,,,,,,,,
1 tablet by mouth every 8 hours for 3 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,8,,hour,,,,,,,,18,30,every 8 hour,every 8 hours,,,,,3,,day,32,41,3 day,1,pain,43,61,as needed for pain
2 tablets by mouth daily for 5 days,,,,,2,,tablet,0,9,2 tablets,,,,,,,by mouth,10,18,by mouth,1,,1,,day,,,,,,,,19,24,daily,daily,,,,,5,,day,25,34,5 day,,,,,
20 mg one tab by mouth daily,,,,,1,,tablet,5,13, one tab,20,,mg,0,5,20 mg,by mouth,14,22,by mouth,1,,1,,day,,,,,,,,23,28,daily,daily,,,,,,,,,,,,,,,
500mg 1 tablet by mouth twice daily,,,,,1,,tablet,5,14, 1 tablet,500,,mg,0,5,500mg,by mouth,15,23,by mouth,2,,1,,day,,,,,,,,24,35,twice daily,twice daily,,,,,,,,,,,,,,,
(also known as astelin) 2 sprays in each nostril twice a day,,,,,2,,spray,23,31, 2 spray,,,,,,,in each nostril,33,48,in each nostril,2,,1,,day,,,,,,,,49,60,twice a day,twice daily,,,,,,,,,,,,,,,
20 mg once daily by mouth,,,,,,,,,,,20,,mg,0,5,20 mg,by mouth,17,25,by mouth,1,,1,,day,,,,,,,,6,16,once daily,daily,,,,,,,,,,,,,,,
3 tablets by mouth every week,,,,,3,,tablet,0,9,3 tablets,,,,,,,by mouth,10,18,by mouth,1,,1,,week,,,,,,,,19,29,every week,every week,,,,,,,,,,,,,,,
10 mg once daily by mouth,,,,,,,,,,,10,,mg,0,5,10 mg,by mouth,17,25,by mouth,1,,1,,day,,,,,,,,6,16,once daily,daily,,,,,,,,,,,,,,,
by mouth daily - per pt,,,,,,,,,,,,,,,,,by mouth,0,8,by mouth,1,,1,,day,,,,,,,,9,14,daily,daily,,,,,,,,,,,,,,,
81 mg by mouth once daily,,,,,,,,,,,81,,mg,0,5,81 mg,by mouth,6,14,by mouth,1,,1,,day,,,,,,,,15,25,once daily,daily,,,,,,,,,,,,,,,
apply to affected area twice daily,apply,0,5,apply,,,,,,,,,,,,,topically,6,22,to affected area,2,,1,,day,,,,,,,,23,34,twice daily,twice daily,,,,,,,,,,,,,,,
50 mg one tablet by mouth daily,,,,,1,,tablet,5,16, one tablet,50,,mg,0,5,50 mg,by mouth,17,25,by mouth,1,,1,,day,,,,,,,,26,31,daily,daily,,,,,,,,,,,,,,,
(also known as deltasone) 1 tablet by mouth twice a day for 5 days,,,,,1,,tablet,25,34, 1 tablet,,,,,,,by mouth,35,43,by mouth,2,,1,,day,,,,,,,,44,55,twice a day,twice daily,,,,,5,,day,56,65,5 day,,,,,
once daily as needed,,,,,,,,,,,,,,,,,,,,,1,,1,,day,,,,,,,,0,10,once daily,daily,,,,,,,,,,,1,,11,20,as needed
(also known as neurontin) 1 capsule by mouth three times a day for 14 days,,,,,1,,capsule,25,35, 1 capsule,,,,,,,by mouth,36,44,by mouth,3,,1,,day,,,,,,,,45,62,three times a day,3 times per day,,,,,14,,day,63,73,14 day,,,,,
15mg 1 tablet by mouth daily,,,,,1,,tablet,4,13, 1 tablet,15,,mg,0,4,15mg,by mouth,14,22,by mouth,1,,1,,day,,,,,,,,23,28,daily,daily,,,,,,,,,,,,,,,
25 mg twice daily,,,,,,,,,,,25,,mg,0,5,25 mg,,,,,2,,1,,day,,,,,,,,6,17,twice daily,twice daily,,,,,,,,,,,,,,,
5 mg orally every 4 hours as needed,,,,,,,,,,,5,,mg,0,4,5 mg,by mouth,5,11,orally,1,,4,,hour,,,,,,,,12,24,every 4 hour,every 4 hours,,,,,,,,,,,1,,26,35,as needed
40 mg once daily by mouth,,,,,,,,,,,40,,mg,0,5,40 mg,by mouth,17,25,by mouth,1,,1,,day,,,,,,,,6,16,once daily,daily,,,,,,,,,,,,,,,
20mg orally daily,,,,,,,,,,,20,,mg,0,4,20mg,by mouth,5,11,orally,1,,1,,day,,,,,,,,12,17,daily,daily,,,,,,,,,,,,,,,
(prilosec) 1 capsule by mouth daily,,,,,1,,capsule,10,20, 1 capsule,,,,,,,by mouth,21,29,by mouth,1,,1,,day,,,,,,,,30,35,daily,daily,,,,,,,,,,,,,,,
(also known as zoloft) 1 tablet by mouth every evening at bedtime,,,,,1,,tablet,22,31, 1 tablet,,,,,,,by mouth,32,40,by mouth,1,,1,,day,,,,,,,,41,65,every evening at bedtime,daily,in the evening at bedtime,41,65,every evening at bedtime,,,,,,,,,,,
(also known as cleocin) 1 capsule by mouth three times a day for 10 days,,,,,1,,capsule,23,33, 1 capsule,,,,,,,by mouth,34,42,by mouth,3,,1,,day,,,,,,,,43,60,three times a day,3 times per day,,,,,10,,day,61,71,10 day,,,,,
50 mg orally once daily,,,,,,,,,,,50,,mg,0,5,50 mg,by mouth,6,12,orally,1,,1,,day,,,,,,,,13,23,once daily,daily,,,,,,,,,,,,,,,
"5 mg orally once daily, at bedtime",,,,,,,,,,,5,,mg,0,4,5 mg,by mouth,5,11,orally,1,,1,,day,,,,,,,,12,22,once daily,daily,at bedtime,24,34,at bedtime,,,,,,,,,,,
25mg by mouth as needed,,,,,,,,,,,25,,mg,0,4,25mg,by mouth,5,13,by mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,14,23,as needed
200 mg by mouth daily,,,,,,,,,,,200,,mg,0,6,200 mg,by mouth,7,15,by mouth,1,,1,,day,,,,,,,,16,21,daily,daily,,,,,,,,,,,,,,,
1 sprays in each nostril daily,,,,,1,,spray,0,7,1 spray,,,,,,,in each nostril,9,24,in each nostril,1,,1,,day,,,,,,,,25,30,daily,daily,,,,,,,,,,,,,,,
1 tablet by mouth three times a day for 5 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,3,,1,,day,,,,,,,,18,35,three times a day,3 times per day,,,,,5,,day,36,45,5 day,1,pain,47,65,as needed for pain
100 mg by mouth twice daily,,,,,,,,,,,100,,mg,0,6,100 mg,by mouth,7,15,by mouth,2,,1,,day,,,,,,,,16,27,twice daily,twice daily,,,,,,,,,,,,,,,
i pill every 12 hours for 3 days to self treat traveler's diarrhea,,,,,,,,,,,,,,,,,,,,,1,,12,,hour,,,,,,,,7,20,every 12 hour,every 12 hours,,,,,3,,day,22,31,3 day,,,,,
1200mg by mouth daily,,,,,,,,,,,1200,,mg,0,6,1200mg,by mouth,7,15,by mouth,1,,1,,day,,,,,,,,16,21,daily,daily,,,,,,,,,,,,,,,
(also known as bactrim ds) 1 tablet by mouth every 12 hours for 7 days,,,,,1,,tablet,26,35, 1 tablet,,,,,,,by mouth,36,44,by mouth,1,,12,,hour,,,,,,,,45,58,every 12 hour,every 12 hours,,,,,7,,day,60,69,7 day,,,,,
81mg 1 by mouth daily,,,,,,,,,,,81,,mg,0,4,81mg,by mouth,7,15,by mouth,1,,1,,day,,,,,,,,16,21,daily,daily,,,,,,,,,,,,,,,
2000 units by mouth daily,,,,,,,,,,,2000,,units,0,10,2000 units,by mouth,11,19,by mouth,1,,1,,day,,,,,,,,20,25,daily,daily,,,,,,,,,,,,,,,
10 mg tablet by mouth daily,,,,,,,,,,,10,,mg,0,5,10 mg,by mouth,13,21,by mouth,1,,1,,day,,,,,,,,22,27,daily,daily,,,,,,,,,,,,,,,
20mg 1 tablet daily,,,,,1,,tablet,4,13, 1 tablet,20,,mg,0,4,20mg,,,,,1,,1,,day,,,,,,,,14,19,daily,daily,,,,,,,,,,,,,,,
400 mg orally every 6 hours as needed,,,,,,,,,,,400,,mg,0,6,400 mg,by mouth,7,13,orally,1,,6,,hour,,,,,,,,14,26,every 6 hour,every 6 hours,,,,,,,,,,,1,,28,37,as needed
5000 un sub cutaneous every 8 hours,,,,,,,,,,,,,,,,,subcutaneously,8,21,sub cutaneous,1,,8,,hour,,,,,,,,22,34,every 8 hour,every 8 hours,,,,,,,,,,,,,,,
1 tablet by mouth every 6 hours for 5 day(s) as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,6,,hour,,,,,,,,18,30,every 6 hour,every 6 hours,,,,,5,,day,32,41,5 day,1,pain,45,63,as needed for pain
daily tab by mouth,,,,,,,,,,,,,,,,,by mouth,10,18,by mouth,1,,1,,day,,,,,,,,0,5,daily,daily,,,,,,,,,,,,,,,
8 milliliters (640 mg) by mouth twice a day for 10 days,,,,,8,,mL,0,12,8 milliliter,640,,mg,13,21, (640 mg,by mouth,23,31,by mouth,2,,1,,day,,,,,,,,32,43,twice a day,twice daily,,,,,10,,day,44,54,10 day,,,,,
20 mg 1 tab daily,,,,,1,,tablet,5,11, 1 tab,20,,mg,0,5,20 mg,,,,,1,,1,,day,,,,,,,,12,17,daily,daily,,,,,,,,,,,,,,,
10 mg at bedtime,,,,,,,,,,,10,,mg,0,5,10 mg,,,,,1,,1,,day,,,,,,,,6,16,at bedtime,daily,at bedtime,6,16,at bedtime,,,,,,,,,,,
1-2 tablets by mouth every 4 hours as needed for pain,,,,,1,2,tablet,0,11,1-2 tablets,,,,,,,by mouth,12,20,by mouth,1,,4,,hour,,,,,,,,21,33,every 4 hour,every 4 hours,,,,,,,,,,,1,pain,35,53,as needed for pain
650 mg orally every 4 hours as needed,,,,,,,,,,,650,,mg,0,6,650 mg,by mouth,7,13,orally,1,,4,,hour,,,,,,,,14,26,every 4 hour,every 4 hours,,,,,,,,,,,1,,28,37,as needed
2 sprays in each nostril daily as needed,,,,,2,,spray,0,7,2 spray,,,,,,,in each nostril,9,24,in each nostril,1,,1,,day,,,,,,,,25,30,daily,daily,,,,,,,,,,,1,,31,40,as needed
10mg 1 tab daily by mouth,,,,,1,,tablet,4,10, 1 tab,10,,mg,0,4,10mg,by mouth,17,25,by mouth,1,,1,,day,,,,,,,,11,16,daily,daily,,,,,,,,,,,,,,,
(also known as ditropan xl) 1 tablet by mouth daily,,,,,1,,tablet,27,36, 1 tablet,,,,,,,by mouth,37,45,by mouth,1,,1,,day,,,,,,,,46,51,daily,daily,,,,,,,,,,,,,,,
325 mg 1 tablet by mouth daily,,,,,1,,tablet,6,15, 1 tablet,325,,mg,0,6,325 mg,by mouth,16,24,by mouth,1,,1,,day,,,,,,,,25,30,daily,daily,,,,,,,,,,,,,,,
50 mg by mouth twice daily,,,,,,,,,,,50,,mg,0,5,50 mg,by mouth,6,14,by mouth,2,,1,,day,,,,,,,,15,26,twice daily,twice daily,,,,,,,,,,,,,,,
take as directed.,take,0,4,take,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,16,as directed,,,,,,,,,,,,,,,,
(also known as zyprexa) 1 tablet by mouth every evening at bedtime,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,66,every evening at bedtime,daily,in the evening at bedtime,42,66,every evening at bedtime,,,,,,,,,,,
1tab by mouth daily,,,,,1,,tablet,0,4,1tab,,,,,,,by mouth,5,13,by mouth,1,,1,,day,,,,,,,,14,19,daily,daily,,,,,,,,,,,,,,,
(also known as lotrel) 1 capsule by mouth daily,,,,,1,,capsule,22,32, 1 capsule,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,47,daily,daily,,,,,,,,,,,,,,,
81mg orally once daily,,,,,,,,,,,81,,mg,0,4,81mg,by mouth,5,11,orally,1,,1,,day,,,,,,,,12,22,once daily,daily,,,,,,,,,,,,,,,
(also known as plaquenil) 1 tablet by mouth daily,,,,,1,,tablet,25,34, 1 tablet,,,,,,,by mouth,35,43,by mouth,1,,1,,day,,,,,,,,44,49,daily,daily,,,,,,,,,,,,,,,
1000 mg by mouth twice daily,,,,,,,,,,,1000,,mg,0,7,1000 mg,by mouth,8,16,by mouth,2,,1,,day,,,,,,,,17,28,twice daily,twice daily,,,,,,,,,,,,,,,
150mg by mouth twice daily,,,,,,,,,,,150,,mg,0,5,150mg,by mouth,6,14,by mouth,2,,1,,day,,,,,,,,15,26,twice daily,twice daily,,,,,,,,,,,,,,,
1 tablet by mouth every 8 hours for 7 days,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,8,,hour,,,,,,,,18,30,every 8 hour,every 8 hours,,,,,7,,day,32,41,7 day,,,,,
10 mg 1 tablet once daily,,,,,1,,tablet,5,14, 1 tablet,10,,mg,0,5,10 mg,,,,,1,,1,,day,,,,,,,,15,25,once daily,daily,,,,,,,,,,,,,,,
2 by mouth daily,,,,,,,,,,,,,,,,,by mouth,2,10,by mouth,1,,1,,day,,,,,,,,11,16,daily,daily,,,,,,,,,,,,,,,
1 tablet by mouth every 6 hours for 7 day(s) as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,6,,hour,,,,,,,,18,30,every 6 hour,every 6 hours,,,,,7,,day,32,41,7 day,1,pain,45,63,as needed for pain
(also known as naprosyn) 1 tablet by mouth twice a day for 7 days,,,,,1,,tablet,24,33, 1 tablet,,,,,,,by mouth,34,42,by mouth,2,,1,,day,,,,,,,,43,54,twice a day,twice daily,,,,,7,,day,55,64,7 day,,,,,
40mg 1 capsule by mouth daily,,,,,1,,capsule,4,14, 1 capsule,40,,mg,0,4,40mg,by mouth,15,23,by mouth,1,,1,,day,,,,,,,,24,29,daily,daily,,,,,,,,,,,,,,,
1 tablet by mouth every 8 hours for 7 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,8,,hour,,,,,,,,18,30,every 8 hour,every 8 hours,,,,,7,,day,32,41,7 day,1,pain,43,61,as needed for pain
150mg 1 tablet by mouth daily,,,,,1,,tablet,5,14, 1 tablet,150,,mg,0,5,150mg,by mouth,15,23,by mouth,1,,1,,day,,,,,,,,24,29,daily,daily,,,,,,,,,,,,,,,
"2 puffs from the inhaler every 4 hours as needed for cough, wheezing",,,,,2,,puff,0,6,2 puff,,,,,,,via inhalation,8,24,from the inhaler,1,,4,,hour,,,,,,,,25,37,every 4 hour,every 4 hours,,,,,,,,,,,1,"cough,wheezing",39,68,"as needed for cough, wheezing"
1 capsule by mouth every other day for 8 day(s),,,,,1,,capsule,0,9,1 capsule,,,,,,,by mouth,10,18,by mouth,1,,2,,day,,,,,,,,19,34,every other day,every 2 days,,,,,8,,day,35,44,8 day,,,,,
1 capsule by mouth daily for 30 day(s),,,,,1,,capsule,0,9,1 capsule,,,,,,,by mouth,10,18,by mouth,1,,1,,day,,,,,,,,19,24,daily,daily,,,,,30,,day,25,35,30 day,,,,,
10 mg 1 tablet by mouth once daily,,,,,1,,tablet,5,14, 1 tablet,10,,mg,0,5,10 mg,by mouth,15,23,by mouth,1,,1,,day,,,,,,,,24,34,once daily,daily,,,,,,,,,,,,,,,
1 tablet by mouth every 6 hours for 3 days as needed for nausea,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,6,,hour,,,,,,,,18,30,every 6 hour,every 6 hours,,,,,3,,day,32,41,3 day,1,nausea,43,63,as needed for nausea
100mg one tablet by mouth daily,,,,,1,,tablet,5,16, one tablet,100,,mg,0,5,100mg,by mouth,17,25,by mouth,1,,1,,day,,,,,,,,26,31,daily,daily,,,,,,,,,,,,,,,
(also known as fosamax) 1 tablet by mouth every week,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,1,,1,,week,,,,,,,,42,52,every week,every week,,,,,,,,,,,,,,,
2 tab orally twice daily,,,,,2,,tablet,0,5,2 tab,,,,,,,by mouth,6,12,orally,2,,1,,day,,,,,,,,13,24,twice daily,twice daily,,,,,,,,,,,,,,,
40mg 1 tablet daily,,,,,1,,tablet,4,13, 1 tablet,40,,mg,0,4,40mg,,,,,1,,1,,day,,,,,,,,14,19,daily,daily,,,,,,,,,,,,,,,
5mg daily by mouth,,,,,,,,,,,5,,mg,0,3,5mg,by mouth,10,18,by mouth,1,,1,,day,,,,,,,,4,9,daily,daily,,,,,,,,,,,,,,,
325mg 1 tab by mouth daily,,,,,1,,tablet,5,11, 1 tab,325,,mg,0,5,325mg,by mouth,12,20,by mouth,1,,1,,day,,,,,,,,21,26,daily,daily,,,,,,,,,,,,,,,
150 mg by mouth daily,,,,,,,,,,,150,,mg,0,6,150 mg,by mouth,7,15,by mouth,1,,1,,day,,,,,,,,16,21,daily,daily,,,,,,,,,,,,,,,
15 mg by mouth daily,,,,,,,,,,,15,,mg,0,5,15 mg,by mouth,6,14,by mouth,1,,1,,day,,,,,,,,15,20,daily,daily,,,,,,,,,,,,,,,
2 puffs from the inhaler every 6 hours as needed for cough,,,,,2,,puff,0,6,2 puff,,,,,,,via inhalation,8,24,from the inhaler,1,,6,,hour,,,,,,,,25,37,every 6 hour,every 6 hours,,,,,,,,,,,1,cough,39,58,as needed for cough
(also known as microzide) 1 capsule by mouth daily,,,,,1,,capsule,25,35, 1 capsule,,,,,,,by mouth,36,44,by mouth,1,,1,,day,,,,,,,,45,50,daily,daily,,,,,,,,,,,,,,,
(also known as keflex) 1 capsule by mouth every 12 hours for 7 days,,,,,1,,capsule,22,32, 1 capsule,,,,,,,by mouth,33,41,by mouth,1,,12,,hour,,,,,,,,42,55,every 12 hour,every 12 hours,,,,,7,,day,57,66,7 day,,,,,
(allegra) 1 tablet by mouth daily,,,,,1,,tablet,9,18, 1 tablet,,,,,,,by mouth,19,27,by mouth,1,,1,,day,,,,,,,,28,33,daily,daily,,,,,,,,,,,,,,,
1 tablet by mouth every evening at bedtime as needed,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,1,,day,,,,,,,,18,42,every evening at bedtime,daily,in the evening at bedtime,18,42,every evening at bedtime,,,,,,,1,,43,52,as needed
40 mg one orally daily,,,,,,,,,,,40,,mg,0,5,40 mg,by mouth,10,16,orally,1,,1,,day,,,,,,,,17,22,daily,daily,,,,,,,,,,,,,,,
(also known as naprosyn) 1 tablet by mouth twice a day as needed for pain,,,,,1,,tablet,24,33, 1 tablet,,,,,,,by mouth,34,42,by mouth,2,,1,,day,,,,,,,,43,54,twice a day,twice daily,,,,,,,,,,,1,pain,55,73,as needed for pain
